Time,MT1,MT2,MQF,FROX,FROY,FROZ,MROX,MROY,MROZ
643630.5599999919,302.5,300.0,97.0833333333333,100.0,-1400.0,26500.0,2625.0,-7500.0,-6500.0
643930.5599999919,302.5,302.5,20.0,20.0,-365.0,25000.0,6250.0,-7500.0,-5200.0
647530.5599999919,482.5,485.0,131.904761904762,800.0,-1150.0,28400.0,4500.0,-11500.0,5500.0
647980.8479999916,302.5,302.5,66.25,0.0,-400.0,24500.0,-3812.5,-7500.0,-5000.0
649709.5679999914,482.5,485.0,166.0,300.0,-916.666666666667,27500.0,3166.66666666667,-11000.0,-1416.66666666667
652574.1600000008,482.5,485.0,121.428571428571,100.0,450.0,27000.0,4250.0,-11000.0,-5500.0
652874.1600000008,302.5,302.5,20.0,-33.3333333333333,-300.0,25000.0,6425.0,-7500.0,-6000.0
653174.1600000008,302.5,302.5,32.0,-600.0,-400.0,25000.0,5250.0,-8000.0,-4625.0
654116.2080000107,480.0,485.0,145.0,900.0,-1100.0,27000.0,4250.0,-11500.0,2500.0
657716.2080000107,480.0,485.0,209.423076923077,762.5,-1018.75,27000.0,5000.0,-11500.0,6500.0
661316.2080000107,302.5,302.5,15.0,800.0,-1550.0,29000.0,5250.0,-6500.0,2500.0
661938.7200000108,302.5,302.5,39.6153846153846,-625.0,-550.0,25458.3333333333,5250.0,-6500.0,-3000.0
662794.9440000205,480.0,485.0,143.0,737.5,-1559.375,27500.0,3000.0,-11500.0,3500.0
663352.8000000211,305.0,305.0,70.0,1100.0,-1500.0,29500.0,4750.0,-7875.0,6250.0
665169.6480000213,305.0,305.0,35.0,100.0,-460.0,25500.0,5500.0,-7000.0,-3500.0
667686.1920000211,480.0,482.5,155.0,522.727272727273,-975.0,27500.0,4000.0,-11500.0,7500.0
668003.2800000216,307.5,305.0,35.0,500.0,-1387.5,26500.0,2500.0,-7500.0,-1312.5
670566.0480000217,480.0,482.5,160.0,800.0,-1050.0,27000.0,4777.77777777778,-11500.0,2500.0
670878.8160000312,307.5,305.0,9.16666666666667,550.0,-1400.0,26500.0,4312.5,-7500.0,0.0
671178.8160000312,480.0,482.5,120.0,800.0,-1500.0,28000.0,-3656.25,-11500.0,2500.0
671478.8160000312,307.5,307.5,35.0,-600.0,-400.0,25500.0,2375.0,-8000.0,-4357.14285714286
675078.8160000312,480.0,482.5,121.428571428571,711.111111111111,-1033.33333333333,27000.0,4375.0,-11250.0,6000.0
675378.8160000313,307.5,307.5,10.9090909090909,100.0,-528.571428571429,25500.0,4500.0,-8000.0,-3000.0
677567.7600000314,307.5,307.5,15.0,100.0,-1400.0,26500.0,2250.0,-8000.0,-6000.0
680637.2640000312,477.5,480.0,105.0,800.0,-1111.11111111111,28000.0,4500.0,-11750.0,4888.88888888889
682022.1120000314,310.0,307.5,19.0,700.0,-1400.0,26500.0,4750.0,-8000.0,1000.0
684309.264000031,477.5,480.0,214.166666666667,800.0,-1600.0,28000.0,-3500.0,-11000.0,4000.0
685102.9920000312,310.0,310.0,36.25,100.0,-1400.0,26500.0,5350.0,-7000.0,-5333.33333333333
688702.9920000312,312.5,310.0,25.0,84.2105263157895,-534.210526315789,25052.6315789474,-4000.0,-7500.0,-4131.57894736842
691012.3200000216,477.5,480.0,61.6666666666667,616.666666666667,-1000.0,27500.0,3250.0,-11000.0,8000.0
692508.048000031,312.5,310.0,106.111111111111,700.0,-1400.0,26500.0,4250.0,-8000.0,500.0
694057.2000000215,475.0,477.5,136.818181818182,400.0,150.0,27000.0,3886.36363636364,-11500.0,-4500.0
696117.408000022,317.5,315.0,10.0,100.0,-610.0,25500.0,4888.88888888889,-6500.0,-3500.0
699035.1360000222,475.0,475.0,122.083333333333,708.333333333333,-1050.0,27500.0,4156.25,-11000.0,4500.0
702635.1360000222,317.5,317.5,10.0,188.888888888889,-1400.0,26500.0,5775.0,-8000.0,-4277.77777777778
706235.1360000222,475.0,475.0,32.5,700.0,-1000.0,27000.0,4250.0,-11000.0,2000.0
708271.2960000223,320.0,317.5,15.0,-616.666666666667,-366.666666666667,25000.0,4750.0,-8000.0,-3500.0
711871.2960000223,322.5,317.5,104.0,-100.0,-600.0,25500.0,5450.0,-7300.0,-4000.0
715471.2960000223,470.0,472.5,109.0,700.0,-1025.0,27000.0,4100.0,-11000.0,7000.0
716066.1600000224,325.0,320.0,32.0,683.333333333333,-1408.33333333333,27000.0,4500.0,-8500.0,0.0
719666.1600000224,470.0,472.5,84.0,700.0,-1550.0,29000.0,4500.0,-11500.0,1000.0
723266.1600000224,325.0,320.0,97.5,571.428571428571,-1235.71428571429,26500.0,5214.28571428571,-8500.0,0.0
725410.896000022,325.0,320.0,110.555555555556,900.0,-1650.0,30000.0,5000.0,-7000.0,3000.0
729010.896000022,470.0,472.5,115.882352941176,1066.66666666667,-1012.5,27500.0,5250.0,-11125.0,3750.0
729310.896000022,470.0,472.5,136.0,522.222222222222,-944.444444444444,26500.0,4464.28571428571,-11000.0,1000.0
730637.4240000228,470.0,470.0,135.5,600.0,-950.0,27000.0,4250.0,-11250.0,1000.0
730937.4240000228,325.0,325.0,10.0,-50.0,-587.5,24625.0,6250.0,-8000.0,-5250.0
734537.4240000228,470.0,470.0,127.777777777778,800.0,-1500.0,27500.0,4500.0,-11000.0,2500.0
736806.5760000235,327.5,325.0,10.0,-500.0,-600.0,25500.0,4900.0,-7000.0,-2000.0
737106.5760000235,330.0,325.0,49.0,871.428571428571,-1714.28571428571,30357.1428571429,4166.66666666667,-8000.0,3000.0
740706.5760000235,330.0,325.0,53.4375,1300.0,-1600.0,31500.0,4750.0,-7000.0,8500.0
744306.5760000235,467.5,470.0,85.625,700.0,-980.0,26500.0,4250.0,-11000.0,2000.0
746088.4320000241,332.5,327.5,47.5,9.52380952380952,-630.952380952381,25238.0952380952,6093.75,-8500.0,-4071.42857142857
749688.4320000241,467.5,470.0,176.25,1040.0,-1060.0,27500.0,4383.33333333333,-11000.0,5000.0
749988.4320000241,332.5,330.0,61.6666666666667,625.0,-1450.0,27250.0,4000.0,-8500.0,0.0
751716.8640000223,467.5,470.0,107.0,0.0,450.0,27000.0,3287.5,-11000.0,-7500.0
755316.8640000223,467.5,470.0,112.857142857143,700.0,-1500.0,28000.0,4607.14285714286,-11000.0,1000.0
755616.8640000223,332.5,330.0,12.5,166.666666666667,-711.111111111111,26000.0,4000.0,-8500.0,-3000.0
756163.6320000215,467.5,470.0,134.0,-40.0,-550.0,27500.0,3000.0,-11000.0,1000.0
757935.5520000214,467.5,467.5,208.0,20.0,430.0,27000.0,-2687.5,-12000.0,-7000.0
761535.5520000214,332.5,330.0,65.0,558.823529411765,-1208.82352941176,26500.0,5735.29411764706,-8529.41176470588,0.0
762371.9040000231,335.0,330.0,25.0,600.0,-1100.0,26500.0,5638.88888888889,-8500.0,2500.0
765971.9040000231,467.5,467.5,197.272727272727,750.0,-1690.0,28000.0,3500.0,-10500.0,-3300.0
766271.9040000233,335.0,332.5,49.0,1033.33333333333,-1825.0,31000.0,6062.5,-8000.0,3500.0
767926.176000025,465.0,467.5,109.0,700.0,-1500.0,27000.0,4571.42857142857,-12000.0,3500.0
771526.176000025,337.5,332.5,36.1111111111111,323.809523809524,-733.333333333333,26000.0,4250.0,-8500.0,-1809.52380952381
775126.176000025,465.0,467.5,25.0,600.0,-950.0,27500.0,4416.66666666667,-11000.0,7500.0
778726.176000025,337.5,332.5,61.8181818181818,857.142857142857,-1514.28571428571,28000.0,6000.0,-8142.85714285714,2428.57142857143
781584.432000026,465.0,465.0,25.0,480.0,-950.0,27500.0,3875.0,-11000.0,6500.0
782824.7040000259,337.5,332.5,25.0,271.428571428571,-692.857142857143,25500.0,4750.0,-9000.0,-2500.0
786424.7040000259,465.0,465.0,102.5,650.0,-1000.0,27333.3333333333,4750.0,-12000.0,4000.0
788125.9200000259,462.5,465.0,163.125,991.666666666667,-1008.33333333333,27000.0,5250.0,-11500.0,3500.0
790962.432000026,337.5,335.0,30.0,600.0,-1400.0,27500.0,6000.0,-8000.0,-1500.0
791592.7200000249,462.5,465.0,100.0,700.0,-1491.66666666667,27000.0,-2900.0,-11000.0,3000.0
792618.8640000243,337.5,335.0,30.0,750.0,-1493.75,27812.5,5500.0,-8500.0,1000.0
792918.8640000243,337.5,337.5,100.0,100.0,-692.307692307692,25500.0,4000.0,-8500.0,-3538.46153846154
793335.0240000244,340.0,337.5,42.5,-500.0,-576.923076923077,26000.0,4125.0,-8500.0,-2000.0
795988.3680000249,462.5,462.5,110.0,516.666666666667,-941.666666666667,26500.0,3500.0,-10500.0,4500.0
796797.2160000242,462.5,462.5,100.0,612.5,-950.0,26500.0,5250.0,-11500.0,1500.0
797463.072000023,340.0,337.5,15.0,677.777777777778,-1400.0,27500.0,4500.0,-8500.0,-1500.0
801063.072000023,460.0,462.5,55.0,-100.0,-550.0,27000.0,5937.5,-11000.0,1000.0
802731.1680000238,340.0,337.5,15.0,-500.0,-600.0,26000.0,4500.0,-9000.0,-1500.0
803031.1680000238,460.0,462.5,123.636363636364,442.857142857143,-932.142857142857,27500.0,4714.28571428571,-11000.0,7000.0
806631.1680000238,342.5,340.0,26.6666666666667,577.777777777778,-1266.66666666667,26500.0,3850.0,-8500.0,500.0
810231.1680000238,460.0,460.0,122.0,-200.0,450.0,27000.0,4250.0,-11500.0,-8500.0
813831.1680000238,460.0,460.0,190.0,1000.0,-1000.0,27500.0,3750.0,-10500.0,5000.0
814775.9520000238,342.5,340.0,104.5,200.0,-1400.0,26833.3333333333,4750.0,-9000.0,-4000.0
815515.1040000226,460.0,460.0,111.5,800.0,-1450.0,27500.0,4500.0,-11000.0,1500.0
815815.1040000228,345.0,340.0,41.6666666666667,-571.428571428571,-585.714285714286,25500.0,4750.0,-7000.0,-2500.0
816115.1040000228,345.0,340.0,40.0,-600.0,-250.0,24700.0,4500.0,-9000.0,-4000.0
818086.3200000228,460.0,460.0,197.5,444.444444444444,-894.444444444444,26500.0,4500.0,-11000.0,3833.33333333333
818386.3200000228,345.0,342.5,83.3333333333333,-312.0,-162.0,24960.0,3750.0,-8500.0,-3680.0
821386.1280000231,460.0,460.0,100.0,800.0,-1450.0,27500.0,4375.0,-11000.0,1000.0
822204.6240000243,347.5,345.0,61.875,100.0,-750.0,25500.0,6000.0,-8000.0,-3500.0
825804.6240000243,350.0,345.0,15.0,900.0,-1704.54545454545,30000.0,4250.0,-8718.75,3500.0
829404.6240000243,350.0,347.5,45.8333333333333,-500.0,-589.285714285714,26000.0,5500.0,-7500.0,-1357.14285714286
833004.6240000243,460.0,460.0,80.0,-100.0,-550.0,27000.0,4500.0,-11000.0,1000.0
833304.6240000243,457.5,460.0,149.642857142857,400.0,-1450.0,27500.0,7125.0,-11000.0,-2500.0
836904.6240000243,457.5,457.5,88.75,320.0,-860.0,26000.0,4500.0,-11500.0,-500.0
837204.6240000243,457.5,457.5,73.75,0.0,500.0,26500.0,3000.0,-10500.0,-7590.90909090909
840804.6240000243,352.5,352.5,53.0,-460.0,-640.0,26000.0,5500.0,-9000.0,-500.0
844404.6240000243,457.5,457.5,111.875,444.444444444444,-911.111111111111,27000.0,3928.57142857143,-10500.0,6500.0
846983.6640000254,352.5,352.5,17.1428571428571,700.0,-1400.0,27500.0,4500.0,-9500.0,-1000.0
849062.8800000235,457.5,457.5,120.0,514.285714285714,-914.285714285714,26500.0,4400.0,-11000.0,5500.0
849362.8800000235,457.5,457.5,135.0,-100.0,875.0,27000.0,3950.0,-11000.0,-6500.0
852962.8800000235,352.5,352.5,48.4615384615385,700.0,-1500.0,27875.0,5250.0,-9000.0,500.0
856381.1520000235,457.5,457.5,120.0,-100.0,800.0,27000.0,4638.88888888889,-11000.0,-6000.0
857800.2720000227,457.5,457.5,115.0,955.555555555556,-966.666666666667,27000.0,7375.0,-11000.0,2500.0
859083.1680000224,355.0,352.5,118.333333333333,100.0,-750.0,25750.0,5490.0,-9000.0,-3000.0
862683.1680000224,457.5,457.5,107.5,600.0,-950.0,26500.0,4500.0,-11000.0,1500.0
866283.1680000224,357.5,352.5,48.8461538461538,-275.0,-218.75,25000.0,4775.0,-7500.0,-3000.0
866918.9280000222,455.0,455.0,118.333333333333,400.0,-950.0,27500.0,4500.0,-11000.0,6000.0
870518.9280000222,357.5,355.0,65.0,-433.333333333333,-619.047619047619,26000.0,5250.0,-9000.0,-1261.90476190476
872015.6640000218,455.0,455.0,107.857142857143,911.111111111111,-961.111111111111,27000.0,3250.0,-10500.0,4000.0
875615.6640000218,360.0,357.5,62.7777777777778,-491.666666666667,-558.333333333333,25500.0,3750.0,-8571.42857142857,-2500.0
876864.1440000222,455.0,455.0,119.166666666667,925.0,-1000.0,27000.0,3750.0,-11000.0,4500.0
880464.1440000222,360.0,357.5,50.0,600.0,-1300.0,26500.0,4500.0,-9312.5,1000.0
880957.0560000227,455.0,455.0,183.846153846154,500.0,-925.0,27000.0,4583.33333333333,-10500.0,7000.0
884557.0560000227,362.5,357.5,72.1428571428571,-200.0,-221.428571428571,25000.0,3571.42857142857,-9000.0,-3000.0
885001.5840000235,455.0,455.0,179.545454545455,-380.0,520.0,27000.0,3500.0,-10700.0,-9500.0
888601.5840000235,365.0,360.0,15.0,-200.0,-100.0,24500.0,4000.0,-9000.0,-4714.28571428571
888901.5840000235,455.0,455.0,97.7777777777778,450.0,-928.571428571429,26857.1428571429,4250.0,-10500.0,2678.57142857143
892501.5840000235,365.0,360.0,65.8333333333333,700.0,-1400.0,27500.0,4750.0,-9500.0,-1000.0
892801.5840000237,365.0,362.5,121.666666666667,-177.777777777778,-616.666666666667,25500.0,4541.66666666667,-7500.0,-3500.0
895363.6320000241,455.0,455.0,119.166666666667,700.0,-1435.71428571429,27000.0,3557.69230769231,-10500.0,3000.0
898963.6320000241,367.5,362.5,113.5,500.0,-850.0,26000.0,4750.0,-8000.0,0.0
900720.1440000242,370.0,365.0,61.25,500.0,-800.0,26500.0,5642.85714285714,-8000.0,500.0
904320.1440000242,452.5,450.0,108.75,700.0,-1500.0,27500.0,4000.0,-10500.0,2500.0
907920.1440000242,375.0,372.5,61.4285714285714,600.0,-1311.11111111111,26500.0,5357.14285714286,-9500.0,2500.0
910395.5040000236,450.0,450.0,114.166666666667,-300.0,1100.0,26500.0,5750.0,-11000.0,-9000.0
913548.6720000231,375.0,372.5,80.4166666666667,-175.0,-250.0,25312.5,5590.90909090909,-9000.0,-2000.0
914420.3040000224,375.0,372.5,120.0,-100.0,-271.428571428571,25000.0,5000.0,-9500.0,-4000.0
918020.3040000224,450.0,450.0,116.363636363636,400.0,-900.0,26500.0,4538.46153846154,-10500.0,6000.0
918921.4560000212,375.0,372.5,62.1428571428571,200.0,-1400.0,26000.0,4500.0,-8000.0,-8000.0
922521.4560000212,377.5,372.5,119.285714285714,350.0,-800.0,26000.0,4642.85714285714,-8000.0,-1843.75
922821.4560000211,450.0,450.0,105.454545454545,700.0,-1416.66666666667,27000.0,4625.0,-10500.0,3000.0
923121.456000021,377.5,372.5,73.0,-100.0,-675.0,25500.0,4611.11111111111,-8166.66666666667,-3500.0
923421.456000021,450.0,450.0,107.5,-800.0,650.0,26500.0,4613.63636363636,-10500.0,-12000.0
927021.456000021,377.5,375.0,16.4285714285714,-100.0,-300.0,25500.0,4250.0,-9500.0,-833.333333333333
928037.6640000216,450.0,450.0,96.6666666666667,-633.333333333333,600.0,26500.0,5250.0,-11166.6666666667,-11000.0
930807.7920000203,380.0,375.0,67.2727272727273,-275.0,-687.5,26000.0,4250.0,-10000.0,1000.0
934407.7920000203,380.0,375.0,75.5,200.0,-1400.0,26083.3333333333,5050.0,-9300.0,-7500.0
938007.7920000203,380.0,377.5,81.3636363636364,-107.692307692308,-700.0,25500.0,5000.0,-9500.0,-7730.76923076923
941607.7920000203,380.0,377.5,58.3333333333333,600.0,-1200.0,26500.0,4527.77777777778,-8000.0,2500.0
945166.17600002,447.5,447.5,176.25,623.529411764706,-1488.23529411765,27000.0,4950.0,-10100.0,3000.0
946608.6240000207,447.5,447.5,93.75,287.5,-781.25,26000.0,4500.0,-10500.0,3000.0
950208.6240000207,447.5,447.5,61.9230769230769,400.0,200.0,27000.0,4000.0,-11000.0,-3500.0
951593.4720000201,385.0,377.5,124.090909090909,-60.0,-550.0,26000.0,5187.5,-8500.0,-7000.0
955193.4720000201,447.5,447.5,95.0,233.333333333333,-800.0,26000.0,4000.0,-10500.0,2000.0
958793.4720000201,447.5,445.0,110.0,450.0,-856.25,26500.0,3772.72727272727,-10090.9090909091,4875.0
959179.1040000193,385.0,380.0,72.2727272727273,-69.2307692307692,-326.923076923077,25500.0,4250.0,-9000.0,-3500.0
962631.0720000196,447.5,445.0,66.0,-525.0,575.0,26500.0,3750.0,-10500.0,-10375.0
966231.0720000196,387.5,380.0,64.0,-350.0,-637.5,26000.0,4500.0,-8000.0,-1375.0
969798.960000018,387.5,380.0,141.0,400.0,-1450.0,26555.5555555556,5250.0,-9500.0,-6166.66666666667
970098.9600000179,445.0,445.0,110.0,300.0,-787.5,26000.0,4750.0,-10500.0,2500.0
972229.7280000171,387.5,380.0,109.0,290.0,-1440.0,26500.0,5416.66666666667,-9000.0,-7500.0
975829.7280000171,445.0,445.0,140.625,200.0,-830.0,26000.0,3781.25,-10000.0,-2500.0
979429.7280000171,390.0,382.5,127.5,-191.666666666667,-704.166666666667,26500.0,5083.33333333333,-9500.0,2500.0
979912.9920000177,390.0,385.0,34.1666666666667,20.0,-575.0,26500.0,4250.0,-8000.0,-6550.0
983512.9920000177,445.0,445.0,111.666666666667,230.0,-875.0,27000.0,4500.0,-10500.0,5000.0
987112.9920000177,390.0,385.0,87.1428571428571,-283.333333333333,-650.0,26000.0,4250.0,-10000.0,-666.666666666667
990712.9920000177,445.0,442.5,73.0,743.75,-921.875,27000.0,4750.0,-10312.5,1500.0
994312.9920000177,392.5,387.5,20.0,300.0,-1450.0,26500.0,5250.0,-9500.0,-7000.0
997912.9920000177,392.5,390.0,32.2222222222222,-50.0,-750.0,26000.0,4625.0,-10000.0,-3000.0
998578.1280000176,395.0,390.0,114.166666666667,-10.0,-715.0,25500.0,4750.0,-8500.0,-7500.0
1001951.7600000188,395.0,390.0,68.6363636363636,0.0,-570.0,25500.0,4409.09090909091,-10000.0,-6000.0
1005551.7600000188,440.0,440.0,92.5,320.0,-830.0,26000.0,3291.66666666667,-10000.0,5000.0
1009151.7600000188,395.0,390.0,40.7142857142857,0.0,-621.428571428571,25500.0,5500.0,-9250.0,-5428.57142857143
1012751.7600000188,397.5,392.5,151.153846153846,659.259259259259,-909.259259259259,26500.0,5227.27272727273,-9500.0,1500.0
1016351.7600000188,397.5,392.5,135.0,100.0,600.0,24500.0,5000.0,-10000.0,-4500.0
1019951.7600000188,397.5,392.5,35.625,-163.636363636364,-690.909090909091,26363.6363636364,4425.0,-8500.0,136.363636363636
1020474.7680000201,397.5,392.5,56.0,300.0,-1450.0,26500.0,3750.0,-9861.11111111111,-7000.0
1024074.7680000201,437.5,437.5,112.0,344.444444444444,-794.444444444444,26000.0,4750.0,-10500.0,4000.0
1027674.7680000201,400.0,395.0,73.75,500.0,-1450.0,27000.0,4562.5,-8500.0,-5000.0
1031274.7680000201,437.5,435.0,105.0,820.0,-950.0,27000.0,4500.0,-11000.0,3500.0
1034874.7680000201,437.5,435.0,93.0,300.0,-1400.0,27000.0,3750.0,-10500.0,-4500.0
1038474.7680000201,400.0,395.0,20.0,300.0,-875.0,27500.0,4166.66666666667,-9500.0,-3500.0
1038774.76800002,400.0,397.5,80.0,650.0,-1288.88888888889,26638.8888888889,4958.33333333333,-9000.0,3000.0
1040748.7200000195,400.0,397.5,121.25,0.0,-764.285714285714,26000.0,5062.5,-9500.0,-2500.0
1044348.7200000195,435.0,435.0,92.5,105.555555555556,-752.777777777778,25666.6666666667,4000.0,-10000.0,-4000.0
1044648.7200000195,400.0,397.5,79.0,600.0,-1412.5,26500.0,4125.0,-10000.0,2500.0
1048248.7200000195,435.0,435.0,90.625,100.0,-650.0,26500.0,3562.5,-10000.0,-6000.0
1049802.6240000206,402.5,400.0,68.5714285714286,600.0,-1304.16666666667,27000.0,5150.0,-10000.0,1208.33333333333
1051342.41600002,435.0,435.0,85.0,133.333333333333,-750.0,26000.0,4750.0,-10500.0,-3666.66666666667
1054942.41600002,435.0,435.0,30.7142857142857,160.0,-850.0,27000.0,4027.77777777778,-10111.1111111111,6000.0
1058542.41600002,402.5,400.0,138.75,400.0,-827.777777777778,26000.0,5000.0,-9500.0,-1500.0
1061260.7040000206,432.5,432.5,100.0,162.5,-831.25,26000.0,3750.0,-10500.0,-812.5
1062697.536000021,432.5,432.5,159.0,100.0,-610.0,26500.0,4000.0,-10000.0,-6000.0
1064238.76800002,405.0,400.0,78.75,600.0,-1450.0,26583.3333333333,4875.0,-10500.0,2500.0
1065739.3920000198,405.0,400.0,142.142857142857,63.6363636363636,-440.909090909091,25500.0,4750.0,-9000.0,1181.81818181818
1069339.3920000198,432.5,432.5,154.166666666667,225.0,-1431.25,27000.0,4500.0,-9833.33333333333,-8062.5
1069958.160000021,432.5,432.5,130.0,87.5,-756.25,25500.0,5000.0,-10000.0,-4625.0
1073558.160000021,432.5,430.0,93.0,200.0,-850.0,26500.0,4857.14285714286,-10000.0,312.5
1077158.160000021,407.5,402.5,95.0,600.0,-1500.0,27000.0,4250.0,-10000.0,-3833.33333333333
1080758.160000021,407.5,402.5,87.5,700.0,-1500.0,27000.0,4250.0,-9500.0,-2500.0
1084358.160000021,407.5,405.0,86.25,-73.3333333333333,-766.666666666667,26500.0,5000.0,-10000.0,2500.0
1084798.3680000217,407.5,405.0,82.7777777777778,310.0,-1500.0,27000.0,4020.83333333333,-9000.0,-7000.0
1085566.7520000213,430.0,430.0,78.3333333333333,720.0,-1635.0,27900.0,4000.0,-10000.0,-2300.0
1088279.4240000194,430.0,430.0,158.461538461538,700.0,-1380.0,27000.0,4000.0,-10500.0,3000.0
1091879.4240000194,430.0,427.5,92.5,100.0,-833.333333333333,26500.0,4250.0,-10000.0,2500.0
1095479.4240000194,412.5,407.5,95.0,40.0,-800.0,26000.0,3950.0,-10000.0,-2000.0
1099079.4240000194,412.5,407.5,61.4285714285714,0.0,-450.0,25500.0,4500.0,-10125.0,-2500.0
1102580.352000021,430.0,427.5,94.0,60.0,-800.0,26500.0,3666.66666666667,-9500.0,2200.0
1106180.352000021,412.5,410.0,93.3333333333333,200.0,400.0,25500.0,4416.66666666667,-9000.0,-3500.0
1107647.136000021,430.0,427.5,103.0,200.0,-1375.0,26500.0,3500.0,-9500.0,-8500.0
1108662.9120000214,415.0,410.0,143.4375,775.0,-1533.33333333333,27500.0,4750.0,-10000.0,-2000.0
1109093.472000022,430.0,427.5,25.0,700.0,-905.0,26500.0,4000.0,-9500.0,2100.0
1112622.4800000214,430.0,427.5,177.5,340.0,-750.0,26000.0,4656.25,-10000.0,-7000.0
1113678.432000021,427.5,427.5,125.0,200.0,-1400.0,27000.0,3875.0,-10000.0,-7916.66666666667
1116626.68800002,417.5,412.5,114.0,700.0,-1450.0,27500.0,4250.0,-10000.0,-500.0
1117266.1920000208,427.5,427.5,69.2857142857143,0.0,-750.0,25500.0,4000.0,-10000.0,-6900.0
1120866.1920000208,417.5,412.5,99.1666666666667,150.0,-625.0,26000.0,5000.0,-10375.0,2000.0
1124466.1920000208,427.5,425.0,123.333333333333,333.333333333333,-750.0,26000.0,5000.0,-10000.0,-3000.0
1128066.1920000208,420.0,415.0,95.0,-50.0,-775.0,26500.0,4250.0,-9000.0,3500.0
1128709.0080000202,427.5,425.0,30.0,0.0,-612.5,26000.0,3531.25,-10187.5,-2000.0
1132309.0080000202,420.0,417.5,86.25,100.0,-1350.0,26500.0,3750.0,-9500.0,-9000.0
1132609.0080000202,422.5,420.0,102.5,-25.0,-762.5,27000.0,4000.0,-10250.0,4000.0
1133706.4320000191,420.0,417.5,100.0,300.0,-675.0,26000.0,3750.0,-9500.0,-3500.0
